date,symbol,series,prev close,open,high,low,last,close,vwap,volume,text_doc_index,text_sent_index,text_neg,text_neu,text_pos,text_compound,twitter_text_doc_index,twitter_text_sent_index,twitter_text_neg,twitter_text_neu,twitter_text_pos,twitter_text_compound,close_14_ema_x,close_14_ema_y,Text_Dominant_Topic,Text_Perc_Contribution,TWT_Dominant_Topic,TWT_Perc_Contribution
11/03/19,SBIN,EQ,281.2,285.3,289,283.5,286.95,287.35,287.26,22931245,183,1,0,1.683,0.317,0.9355,499,6,0.474,3.361,0.165,1.1736,276.4415155,276.4415155,4,0.6758,2,0.7993
12/03/19,SBIN,EQ,287.35,289.2,289.9,285.75,287.3,286.9,287.68,20828136,0,0,0,0,0,0,500,1,0.529,1.471,0,-0.5423,277.8359801,277.8359801,0,0,2,0.8264
13/03/19,SBIN,EQ,286.9,288.1,294.4,284.7,293.85,293.15,288.93,23725641,0,0,0,0,0,0,501,28,0.796,6.519,0.684,0.8738,279.8778494,279.8778494,0,0,2,0.9447
14/03/19,SBIN,EQ,293.15,294.5,294.7,290.75,292.1,291.9,292.34,16164017,0,0,0,0,0,0,502,1,0.138,1.828,0.034,-0.0749,281.4808028,281.4808028,0,0,2,0.8874
15/03/19,SBIN,EQ,291.9,292.6,301.3,292.5,297.8,298.4,298.17,37928480,0,0,0,0,0,0,503,21,0.6,5.577,0.823,2.1541,283.7366958,283.7366958,0,0,2,0.6948
18/03/19,SBIN,EQ,298.4,298.9,300.9,294.65,299.3,298.95,297.45,23782967,184,1,0.031,1.833,0.136,0.5557,504,66,1.501,9.939,0.56,-1.2571,285.7651363,285.7651363,4,0.6401,2,0.5642
19/03/19,SBIN,EQ,298.95,300.15,306.6,299.15,302.75,303.05,303.41,27218691,0,0,0,0,0,0,505,36,1.101,7.52,0.379,-2.1439,288.0697848,288.0697848,0,0,2,0.6047
20/03/19,SBIN,EQ,303.05,302.8,304.65,300.05,304.05,303.8,302.61,18820555,185,0,0,0.794,0.206,0.3818,506,1,0.089,1.832,0.079,0.0701,290.1671468,290.1671468,4,0.6771,2,0.7489
22/03/19,SBIN,EQ,303.8,304.3,306.4,296.95,297.9,298.05,302.13,17865957,0,0,0,0,0,0,507,105,1.046,13.252,0.702,0.6992,291.2181939,291.2181939,0,0,2,0.729
25/03/19,SBIN,EQ,298.05,294,295.45,292.2,293.95,294,293.78,16895511,186,0,0,1,0,0,508,0,0.018,0.932,0.05,0.8126,291.5891014,291.5891014,3,0.375,4,0.5805
26/03/19,SBIN,EQ,294,294.75,305,294.75,304.8,303.5,299.7,18303791,0,0,0,0,0,0,509,6,0.228,3.257,0.514,2.2124,293.1772212,293.1772212,0,0,2,0.7873
27/03/19,SBIN,EQ,303.5,305.25,310.85,304.35,308,308.8,308.12,35956450,0,0,0,0,0,0,510,15,0.142,5.616,0.241,0.6949,295.2602584,295.2602584,0,0,2,0.6238
28/03/19,SBIN,EQ,308.8,310.1,339.65,309.05,319.2,319,315.18,63244736,0,0,0,0,0,0,511,171,0.493,16.302,2.204,4.9417,298.4255573,298.4255573,0,0,2,0.7171
29/03/19,SBIN,EQ,319,321.1,323,316.25,320.55,320.75,319.43,30394717,0,0,0,0,0,0,512,1,0,1.903,0.097,0.9343,301.4021496,301.4021496,0,0,2,0.7418
01/04/19,SBIN,EQ,320.75,321.8,327.65,321.05,321.4,322.75,324.12,22372357,187,0,0,0.926,0.074,0.34,513,15,0,5.61,0.39,1.9344,304.2485297,304.2485297,4,0.8447,2,0.8644
02/04/19,SBIN,EQ,322.75,323.65,331,322.1,330.9,329,327.03,27897583,0,0,0,0,0,0,514,6,0.311,3.544,0.146,0.8724,307.5487257,307.5487257,0,0,2,0.8283
03/04/19,SBIN,EQ,329,331,332.45,319.5,321.1,320.5,326,30552104,0,0,0,0,0,0,515,28,1.16,6.394,0.446,-0.736,309.2755623,309.2755623,0,0,2,0.9092
04/04/19,SBIN,EQ,320.5,321.5,325.75,318.3,322.3,321.8,321.68,27832294,0,0,0,0,0,0,516,10,0.153,3.821,1.026,1.8507,310.9454873,310.9454873,0,0,2,0.6531
05/04/19,SBIN,EQ,321.8,323.7,323.7,315,317.7,317.05,317.84,23117232,0,0,0,0,0,0,517,91,1.06,12.341,0.599,0.3713,311.7594223,311.7594223,0,0,2,0.8327
08/04/19,SBIN,EQ,317.05,318.25,319.25,311.1,312.75,312.8,314.81,17394139,188,0,0,0.753,0.247,0.5574,518,6,0.391,3.546,0.063,-0.1912,311.898166,311.898166,4,0.635,2,0.8945
09/04/19,SBIN,EQ,312.8,313.95,315.7,308.1,314.6,314.75,311.8,25556039,189,1,0.157,1.742,0.101,-0.2192,519,6,0,3.882,0.118,1.1983,312.2784106,312.2784106,4,0.5701,2,0.6738
10/04/19,SBIN,EQ,314.75,314.85,317.05,310,310.7,310.9,313.54,19237974,190,1,0.319,1.681,0,-0.5464,520,1,0.101,1.803,0.097,0.3247,312.0946225,312.0946225,4,0.4066,2,0.8029
11/04/19,SBIN,EQ,310.9,311,315.4,308.7,315.4,314.9,312.15,14897935,0,0,0,0,0,0,521,55,1.574,9.042,0.384,-1.2019,312.4686728,312.4686728,0,0,2,0.9118
12/04/19,SBIN,EQ,314.9,314.6,316.4,311.2,314.5,315.25,313.85,14751964,0,0,0,0,0,0,522,3,0.035,2.775,0.19,1.4699,312.8395164,312.8395164,0,0,2,0.7357
15/04/19,SBIN,EQ,315.25,315.5,318.7,313.75,315.9,315.6,316.65,13864791,0,0,0,0,0,0,523,28,2.185,5.676,0.139,-2.9847,313.2075809,313.2075809,0,0,2,0.9089
16/04/19,SBIN,EQ,315.6,316.6,319.4,314.7,315.65,315.75,316.8,14940726,0,0,0,0,0,0,524,15,1.532,4.208,0.26,-1.275,313.5465701,313.5465701,0,0,2,0.9003
18/04/19,SBIN,EQ,315.75,315.8,315.8,308.05,310.2,310.8,310.88,15691168,0,0,0,0,0,0,525,1,0,1.883,0.117,1.0724,313.1803608,313.1803608,0,0,2,0.9447
22/04/19,SBIN,EQ,310.8,308.8,312.3,306.35,309.9,310.05,309.37,15665440,191,0,0,1,0,0,526,10,0.203,4.633,0.164,0.3327,312.7629793,312.7629793,4,0.7009,2,0.6056
23/04/19,SBIN,EQ,310.05,310.05,313.75,304.6,305.45,305.25,309.75,17324274,192,0,0.075,0.822,0.103,0.2023,527,10,0.877,3.982,0.141,-0.156,311.7612488,311.7612488,4,0.9414,2,0.7103
24/04/19,SBIN,EQ,305.25,305.85,311.95,303.6,310.75,310.75,306.84,15228591,0,0,0,0,0,0,528,55,1.794,7.591,1.615,2.9239,311.6264156,311.6264156,0,0,2,0.6177
25/04/19,SBIN,EQ,310.75,311,312,305.4,306.5,306.2,307.6,30842477,193,0,0,1,0,0,529,10,1.082,3.371,0.547,0.1443,310.9028935,310.9028935,4,0.4568,2,0.8223
26/04/19,SBIN,EQ,306.2,306.9,313.5,306.6,311.9,312.5,310.08,14987906,0,0,0,0,0,0,530,15,0.665,5.071,0.264,0.9285,311.115841,311.115841,0,0,2,0.7132
30/04/19,SBIN,EQ,312.5,312,312,305,311.35,309.95,308,18178758,0,0,0,0,0,0,531,36,2.191,6.569,0.24,-1.223,310.9603956,310.9603956,0,0,2,0.8135
02/05/19,SBIN,EQ,309.95,308.05,311.4,305.65,307.9,308.15,308.36,16640100,194,0,0.216,0.784,0,-0.296,532,0,0.02,0.964,0.016,-0.1779,310.5856762,310.5856762,4,0.6579,2,0.8042
03/05/19,SBIN,EQ,308.15,309,311.8,308.8,309.7,310,310.33,12452689,0,0,0,0,0,0,533,6,0,3.661,0.339,1.3845,310.507586,310.507586,0,0,2,0.6184
06/05/19,SBIN,EQ,310,306.8,310.3,305.9,308.6,308.75,308.38,10639216,0,0,0,0,0,0,534,21,1.298,5.446,0.257,-0.8407,310.2732412,310.2732412,0,0,2,0.8185
07/05/19,SBIN,EQ,308.75,310.7,313.4,303.75,305.2,305.45,310.07,15219845,0,0,0,0,0,0,535,15,1.091,4.867,0.042,-0.8139,309.6301424,309.6301424,0,0,2,0.853
08/05/19,SBIN,EQ,305.45,303.95,305.3,296.75,298.45,298.25,301.51,22103678,0,0,0,0,0,0,536,28,0.029,7.097,0.874,0.9041,308.1127901,308.1127901,0,0,2,0.5616
09/05/19,SBIN,EQ,298.25,297.6,301,296.1,299.7,299.3,299.03,12654440,0,0,0,0,0,0,537,66,1.668,9.797,0.534,0.5928,306.9377514,306.9377514,0,0,2,0.6032
10/05/19,SBIN,EQ,299.3,301.8,310.75,292.45,306.9,308.05,303.16,60739833,195,3,0.547,2.347,0.106,-0.6298,538,253,1.17,20.769,1.06,1.3453,307.0860512,307.0860512,13,0.6168,4,0.5132
13/05/19,SBIN,EQ,308.05,310,314.2,305.3,307.95,306.9,310.31,40101505,0,0,0,0,0,0,539,15,0.023,5.214,0.763,3.3099,307.0612444,307.0612444,0,0,4,0.4983
14/05/19,SBIN,EQ,306.9,307.85,316.75,305.1,316,314.65,310.56,30521436,0,0,0,0,0,0,540,45,0.022,8.991,0.987,3.6644,308.0730785,308.0730785,0,0,4,0.4896
15/05/19,SBIN,EQ,314.65,316.2,317.9,311,311.6,312.1,314.87,27932459,0,0,0,0,0,0,541,28,0.524,7.034,0.441,1.0427,308.6100013,308.6100013,0,0,2,0.6044
16/05/19,SBIN,EQ,312.1,312.5,317.1,309.55,316.3,315.75,312.43,18147559,196,0,0,0.773,0.227,0.4767,542,10,0.542,4.289,0.169,-0.3556,309.5620012,309.5620012,4,0.728,2,0.6859
17/05/19,SBIN,EQ,315.75,315.65,321.95,313.45,321,319.25,316.78,25838962,0,0,0,0,0,0,543,28,0.572,6.355,1.074,3.0903,310.8537343,310.8537343,0,0,2,0.5036
20/05/19,SBIN,EQ,319.25,332,345.8,331,345.8,344.7,340.61,53207071,0,0,0,0,0,0,544,45,0.268,7.827,1.905,4.1822,315.3665698,315.3665698,0,0,4,0.6425
21/05/19,SBIN,EQ,344.7,345.9,347.55,336.25,336.95,337.55,340.45,33457162,0,0,0,0,0,0,545,78,0.893,11.042,1.064,1.4895,318.3243605,318.3243605,0,0,2,0.5146
22/05/19,SBIN,EQ,337.55,338.9,342.6,333.55,342.5,341.1,337.36,32002499,0,0,0,0,0,0,546,28,0.645,6.909,0.447,1.1166,321.3611124,321.3611124,0,0,2,0.6481
23/05/19,SBIN,EQ,341.1,353,364,339.2,342.2,342.2,353.76,74413322,0,0,0,0,0,0,547,15,0.406,4.711,0.881,3.1298,324.1396307,324.1396307,0,0,4,0.6877
24/05/19,SBIN,EQ,342.2,344.95,357,343.5,356,355.35,350.43,35703403,0,0,0,0,0,0,548,136,0.214,15.464,1.322,2.2054,328.3010133,328.3010133,0,0,4,0.8812
27/05/19,SBIN,EQ,355.35,355.05,362.5,354,360.3,361.7,359.78,31374994,0,0,0,0,0,0,549,55,0.311,9.62,1.069,4.0126,332.7542115,332.7542115,0,0,4,0.5226
28/05/19,SBIN,EQ,361.7,360.95,361.7,356.65,360.25,360.05,359.28,23501608,0,0,0,0,0,0,550,91,0.702,11.89,1.407,2.4341,336.39365,336.39365,0,0,2,0.4769
29/05/19,SBIN,EQ,360.05,358,359,347.15,348.2,348.65,350.64,28370210,0,0,0,0,0,0,551,253,0.998,18.925,3.078,3.4997,338.02783,338.02783,0,0,4,0.6105
30/05/19,SBIN,EQ,348.65,349.75,355,347.5,354,353.55,351.39,25712604,197,0,0,1,0,0,552,55,0.328,9.803,0.869,1.0502,340.0974527,340.0974527,3,0.8179,2,0.6975
31/05/19,SBIN,EQ,353.55,354.35,357.9,344.65,352.5,352.5,352.59,32588069,198,0,0,1,0,0,553,15,0.408,4.949,0.642,1.2399,341.7511256,341.7511256,4,0.9189,2,0.7651
03/06/19,SBIN,EQ,352.5,352.35,356.45,349.65,355.75,355.45,352.68,18380919,0,0,0,0,0,0,554,6,0.105,3.766,0.129,0.128,343.5776422,343.5776422,0,0,2,0.9333
04/06/19,SBIN,EQ,355.45,354,357.2,351.4,352.8,352.4,354.08,18130636,0,0,0,0,0,0,555,15,0.741,4.304,0.956,1.2834,344.7539566,344.7539566,0,0,2,0.9373
06/06/19,SBIN,EQ,352.4,349,349.6,335.9,336.3,336.9,342.86,41941144,0,0,0,0,0,0,556,66,1.036,9.652,1.312,1.9128,343.7067624,343.7067624,0,0,2,0.5804
07/06/19,SBIN,EQ,336.9,337,342.75,336,342.2,342.05,339.42,29739710,0,0,0,0,0,0,557,21,0.102,6.784,0.114,-0.1779,343.4858607,343.4858607,0,0,4,0.5395
10/06/19,SBIN,EQ,342.05,346,347.3,340.15,344.95,344.3,343.46,20500542,199,0,0,1,0,0,558,10,0.086,4.459,0.455,0.7802,343.5944126,343.5944126,4,0.8655,2,0.4162
11/06/19,SBIN,EQ,344.3,345.05,348.3,342.85,347.85,347.1,345.6,16281297,0,0,0,0,0,0,559,45,0.537,8.446,1.017,1.2546,344.0618243,344.0618243,0,0,2,0.5792
12/06/19,SBIN,EQ,347.1,346.95,346.95,342.3,345.4,344,344.09,11564970,0,0,0,0,0,0,560,21,0.615,5.889,0.496,0.6635,344.053581,344.053581,0,0,2,0.5032
13/06/19,SBIN,EQ,344,343,347.45,339.8,346,346.5,343.63,15509948,0,0,0,0,0,0,561,55,0.528,10.092,0.38,0.3366,344.3797702,344.3797702,0,0,2,0.7602
14/06/19,SBIN,EQ,346.5,345.5,346.35,342.55,343.5,343.8,344.46,10347594,0,0,0,0,0,0,562,1,0.054,1.774,0.172,1.2228,344.3024675,344.3024675,0,0,2,0.7286
17/06/19,SBIN,EQ,343.8,343.75,343.75,336.95,338.1,337.85,340.23,13779496,0,0,0,0,0,0,563,21,0.086,5.963,0.952,4.037,343.4421385,343.4421385,0,0,2,0.5181
18/06/19,SBIN,EQ,337.85,335.5,344,333.8,340.8,340.05,338.95,21957480,200,0,0,1,0,0,564,36,0.439,8.071,0.49,1.6325,342.9898534,342.9898534,4,0.7893,2,0.6654
19/06/19,SBIN,EQ,340.05,343.1,345.2,335.5,338.7,338.85,340.29,16416903,0,0,0,0,0,0,565,1,0.032,1.853,0.115,1.0818,342.4378729,342.4378729,0,0,4,0.6206
20/06/19,SBIN,EQ,338.85,341,346.25,335.6,346,345.15,340.31,20626861,0,0,0,0,0,0,566,21,0.431,6.368,0.2,0.1214,342.7994899,342.7994899,0,0,2,0.8287
21/06/19,SBIN,EQ,345.15,344.8,350.7,343.15,349.1,349.4,348.05,24749090,0,0,0,0,0,0,567,28,1.034,6.49,0.476,0.1694,343.6795579,343.6795579,0,0,2,0.6314
24/06/19,SBIN,EQ,349.4,350,354.75,349.65,353.1,353.2,352.41,17919504,0,0,0,0,0,0,568,78,0.313,11.729,0.958,2.7203,344.9489502,344.9489502,0,0,2,0.548
25/06/19,SBIN,EQ,353.2,352.7,357,351.25,356.75,356.55,354.17,15922634,0,0,0,0,0,0,569,91,0.289,12.722,0.989,2.2851,346.4957568,346.4957568,0,0,2,0.5389
26/06/19,SBIN,EQ,356.55,355.75,359,354.3,357.4,358.15,357.07,15835579,0,0,0,0,0,0,570,45,0.095,9.343,0.562,1.9399,348.0496559,348.0496559,0,0,4,0.5976
27/06/19,SBIN,EQ,358.15,358.1,363,357.25,362,362.15,360.79,29658120,201,0,0,1,0,0,571,66,0.676,10.683,0.64,1.158,349.9297018,349.9297018,4,0.6513,2,0.5591
28/06/19,SBIN,EQ,362.15,362.2,365,358.7,362.8,361.25,362.44,22708464,0,0,0,0,0,0,572,465,1.658,27.009,2.334,3.5493,351.4390749,351.4390749,0,0,4,0.5848
01/07/19,SBIN,EQ,361.25,362.8,363,358.5,361.5,361.55,360.59,12348793,0,0,0,0,0,0,573,6,0,3.796,0.204,0.9321,352.7871982,352.7871982,0,0,4,0.5709
02/07/19,SBIN,EQ,361.55,362.15,365,360.35,364.25,364.5,362.7,14482172,202,0,0,0.847,0.153,0.4019,574,15,0.05,5.691,0.259,1.2824,354.3489051,354.3489051,4,0.856,4,0.8358
03/07/19,SBIN,EQ,364.5,365.25,366.7,363,366.1,366.15,365.23,12626285,0,0,0,0,0,0,575,21,0.388,6.422,0.19,-0.037,355.9223845,355.9223845,0,0,4,0.8654
04/07/19,SBIN,EQ,366.15,367.25,370.9,366.2,367.6,367.4,368.93,19252646,0,0,0,0,0,0,576,15,0.113,5.687,0.199,0.9002,357.4527332,357.4527332,0,0,4,0.8163
05/07/19,SBIN,EQ,367.4,369.45,373.6,366,369.75,370.65,369.99,30019347,0,0,0,0,0,0,577,10,0.11,4.395,0.495,1.7516,359.2123688,359.2123688,0,0,4,0.7126
08/07/19,SBIN,EQ,370.65,368,368.45,353.5,355.9,355.3,357.82,27247892,0,0,0,0,0,0,578,231,0.79,17.863,3.348,6.1236,358.6907196,358.6907196,0,0,4,0.7137
09/07/19,SBIN,EQ,355.3,353.5,360,352.5,359.8,359.5,357.38,16579914,203,1,0,2,0,0,579,10,0.089,4.395,0.516,0.6652,358.7986237,358.7986237,11,0.4677,4,0.8242
10/07/19,SBIN,EQ,359.5,360.55,361.5,351.3,354.7,354.2,355.21,18681819,204,0,0,1,0,0,580,15,0.12,5.474,0.405,1.8535,358.1854738,358.1854738,4,0.4961,4,0.7475
11/07/19,SBIN,EQ,354.2,358.5,364,357,363,363.2,360.31,20048321,0,0,0,0,0,0,581,1,0.086,1.818,0.095,0.2484,358.8540773,358.8540773,0,0,4,0.6876
