Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume
2020-04-27,RELIANCE,EQ,1417.0,1434.0,1475.0,1423.0,1431.0,1429.75,1448.31,26736512
2020-04-28,RELIANCE,EQ,1429.75,1450.0,1455.45,1392.15,1430.0,1428.15,1421.22,35866381
2020-04-29,RELIANCE,EQ,1428.15,1444.9,1453.65,1420.0,1427.0,1426.95,1436.42,17141540
2020-04-30,RELIANCE,EQ,1426.95,1453.95,1494.95,1438.05,1464.0,1466.0,1467.88,32617901
2020-05-04,RELIANCE,EQ,1466.0,1440.0,1465.0,1417.45,1435.0,1435.2,1442.94,24439240
2020-05-05,RELIANCE,EQ,1435.2,1453.7,1479.0,1447.2,1462.65,1460.65,1464.23,20528706
2020-05-06,RELIANCE,EQ,1460.65,1464.0,1484.95,1445.5,1461.5,1460.75,1468.54,18510304
2020-05-07,RELIANCE,EQ,1460.75,1455.0,1513.65,1445.0,1512.0,1506.95,1484.86,22871529
2020-05-08,RELIANCE,EQ,1506.95,1545.0,1579.9,1537.1,1559.45,1561.8,1560.62,38522385
2020-05-11,RELIANCE,EQ,1561.8,1580.0,1615.0,1572.3,1575.0,1576.8,1592.89,30670404
2020-05-12,RELIANCE,EQ,1576.8,1564.8,1568.35,1465.0,1486.45,1479.25,1511.39,46029119
2020-05-13,RELIANCE,EQ,1479.25,1527.0,1527.0,1454.0,1492.5,1496.45,1481.1,30658051
2020-05-14,RELIANCE,EQ,1496.45,1469.0,1496.7,1430.05,1437.0,1435.95,1457.61,22736714
2020-05-15,RELIANCE,EQ,1435.95,1444.0,1466.7,1415.1,1453.2,1459.4,1439.85,28683432
2020-05-18,RELIANCE,EQ,1459.4,1470.0,1482.0,1428.0,1442.55,1440.75,1452.86,28981620
2020-05-19,RELIANCE,EQ,1440.75,1457.0,1461.7,1403.25,1409.1,1408.9,1436.68,19529216
2020-05-20,RELIANCE,EQ,1408.9,1410.0,1446.85,1393.0,1437.4,1433.7,1426.52,25530692
2020-05-21,RELIANCE,EQ,1433.7,1435.0,1461.45,1425.0,1440.0,1441.25,1443.94,18077196
2020-05-22,RELIANCE,EQ,1441.25,1451.8,1458.0,1426.5,1433.0,1431.55,1442.31,17458503
2020-05-26,RELIANCE,EQ,1431.55,1448.15,1449.7,1416.3,1426.0,1424.05,1428.7,15330793
2020-05-27,RELIANCE,EQ,1424.05,1431.0,1454.0,1412.0,1449.85,1445.55,1430.2,16460764
2020-05-28,RELIANCE,EQ,1445.55,1455.0,1479.75,1449.0,1471.05,1472.25,1467.5,18519252
2020-05-29,RELIANCE,EQ,1472.25,1468.0,1472.0,1452.65,1470.0,1464.4,1462.79,18471770
2020-06-01,RELIANCE,EQ,1464.4,1480.0,1538.35,1475.95,1521.9,1520.35,1512.99,18434065
2020-06-02,RELIANCE,EQ,1520.35,1526.0,1540.0,1520.8,1537.95,1535.7,1531.68,10224102
2020-06-03,RELIANCE,EQ,1535.7,1545.0,1560.0,1533.35,1543.0,1541.65,1543.74,11713666
2020-06-04,RELIANCE,EQ,1541.65,1544.0,1589.5,1541.0,1576.0,1579.8,1570.24,15784612
2020-06-05,RELIANCE,EQ,1579.8,1595.0,1618.0,1573.7,1579.2,1581.7,1596.41,15270435
2020-06-08,RELIANCE,EQ,1581.7,1618.4,1618.4,1565.0,1571.8,1569.5,1588.27,14498055
2020-06-09,RELIANCE,EQ,1569.5,1560.3,1583.0,1533.0,1535.9,1537.15,1555.91,11934073
2020-06-10,RELIANCE,EQ,1537.15,1543.1,1579.55,1540.05,1575.0,1572.15,1556.73,10214426
2020-06-11,RELIANCE,EQ,1572.15,1566.0,1567.95,1531.0,1538.8,1537.7,1546.33,9408283
2020-06-12,RELIANCE,EQ,1537.7,1500.0,1593.0,1497.0,1588.7,1588.8,1552.68,17790565
2020-06-15,RELIANCE,EQ,1588.8,1565.0,1626.95,1561.1,1612.3,1614.55,1593.39,24509162
2020-06-16,RELIANCE,EQ,1614.55,1643.0,1648.55,1585.3,1614.05,1617.7,1617.17,23623299
2020-06-17,RELIANCE,EQ,1617.7,1608.25,1635.45,1602.1,1611.85,1615.35,1618.64,19282519
2020-06-18,RELIANCE,EQ,1615.35,1607.0,1665.0,1605.6,1662.9,1655.9,1636.4,18677694
2020-06-19,RELIANCE,EQ,1655.9,1670.0,1788.8,1662.0,1763.2,1759.4,1727.35,48828852
2020-06-22,RELIANCE,EQ,1759.4,1773.4,1804.2,1735.0,1752.5,1746.15,1771.18,27781772
2020-06-23,RELIANCE,EQ,1746.15,1750.0,1763.75,1716.1,1721.7,1720.9,1731.86,17521196
2020-06-24,RELIANCE,EQ,1720.9,1735.9,1772.7,1711.7,1732.5,1727.85,1739.65,23808524
2020-06-25,RELIANCE,EQ,1727.85,1727.0,1749.0,1713.05,1719.0,1717.9,1728.41,18312705
2020-06-26,RELIANCE,EQ,1717.9,1728.8,1752.0,1717.0,1750.0,1741.65,1731.91,14270695
2020-06-29,RELIANCE,EQ,1741.65,1728.05,1739.75,1715.55,1722.7,1723.15,1724.38,11825126
2020-06-30,RELIANCE,EQ,1723.15,1737.0,1741.0,1695.55,1707.5,1704.1,1718.1,13973038
2020-07-01,RELIANCE,EQ,1704.1,1720.0,1749.0,1708.05,1736.25,1737.6,1730.01,13136706
2020-07-02,RELIANCE,EQ,1737.6,1743.0,1767.6,1735.05,1759.5,1760.35,1755.2,13286760
2020-07-03,RELIANCE,EQ,1760.35,1779.8,1793.0,1768.0,1788.0,1787.9,1781.69,13584004
2020-07-06,RELIANCE,EQ,1787.9,1805.0,1858.0,1792.1,1855.0,1851.8,1832.66,21698149
2020-07-07,RELIANCE,EQ,1851.8,1860.0,1864.35,1806.3,1822.15,1823.45,1831.78,16240102
2020-07-08,RELIANCE,EQ,1823.45,1824.05,1834.95,1790.0,1795.4,1798.0,1812.33,12093523
2020-07-09,RELIANCE,EQ,1798.0,1809.0,1835.0,1786.25,1826.75,1824.25,1813.36,16807403
2020-07-10,RELIANCE,EQ,1824.25,1828.5,1884.6,1824.25,1880.2,1878.05,1859.58,20195490
2020-07-13,RELIANCE,EQ,1878.05,1903.35,1947.7,1900.0,1938.7,1935.0,1927.07,32124397
2020-07-14,RELIANCE,EQ,1935.0,1934.0,1941.7,1887.3,1915.0,1917.0,1917.96,31073591
2020-07-15,RELIANCE,EQ,1917.0,1937.95,1978.8,1798.0,1842.35,1844.0,1917.63,64458598
2020-07-16,RELIANCE,EQ,1844.0,1847.0,1869.0,1812.45,1842.05,1843.4,1844.01,28133993
2020-07-17,RELIANCE,EQ,1843.4,1845.0,1920.0,1838.0,1916.0,1911.7,1876.25,22949535
2020-07-20,RELIANCE,EQ,1911.7,1917.8,1932.0,1899.65,1921.95,1919.9,1916.93,16887752
2020-07-21,RELIANCE,EQ,1919.9,1939.0,1977.0,1936.5,1973.5,1971.55,1962.43,19463498
2020-07-22,RELIANCE,EQ,1971.55,1983.0,2010.0,1960.7,2004.0,2004.0,1993.46,27584769
2020-07-23,RELIANCE,EQ,2004.0,2003.95,2079.7,1991.35,2076.0,2057.8,2035.95,26921058
2020-07-24,RELIANCE,EQ,2057.8,2058.0,2163.0,2057.8,2148.4,2146.15,2128.53,55656793
2020-07-27,RELIANCE,EQ,2146.15,2178.8,2198.8,2127.9,2154.95,2156.2,2169.68,37060949
2020-07-28,RELIANCE,EQ,2156.2,2156.2,2194.0,2150.65,2177.0,2177.7,2175.67,25435618
2020-07-29,RELIANCE,EQ,2177.7,2177.9,2182.8,2070.45,2092.0,2096.65,2124.29,33536361
2020-07-30,RELIANCE,EQ,2096.65,2099.0,2139.7,2072.0,2101.9,2108.85,2111.03,33624516
2020-07-31,RELIANCE,EQ,2108.85,2114.5,2129.0,2052.8,2070.0,2067.1,2077.02,34593375
2020-08-03,RELIANCE,EQ,2067.1,2051.3,2057.0,2003.1,2007.65,2009.0,2029.05,21560137
2020-08-04,RELIANCE,EQ,2009.0,2020.6,2167.0,2000.25,2158.4,2150.6,2098.08,42477225
2020-08-05,RELIANCE,EQ,2150.6,2169.0,2196.0,2118.3,2132.1,2126.45,2153.72,34405886
2020-08-06,RELIANCE,EQ,2126.45,2157.0,2167.7,2107.8,2136.55,2134.1,2139.59,22762726
2020-08-07,RELIANCE,EQ,2134.1,2129.8,2157.8,2120.2,2146.0,2146.45,2141.31,15222384
2020-08-10,RELIANCE,EQ,2146.45,2159.1,2165.0,2108.1,2121.6,2119.85,2136.58,12441939
2020-08-11,RELIANCE,EQ,2119.85,2134.8,2160.0,2100.35,2132.85,2133.8,2133.3,21611359
2020-08-12,RELIANCE,EQ,2133.8,2121.0,2145.0,2106.8,2126.55,2127.6,2129.79,13967529
2020-08-13,RELIANCE,EQ,2127.6,2128.0,2138.9,2110.0,2125.8,2122.05,2122.69,11459251
2020-08-14,RELIANCE,EQ,2122.05,2122.55,2157.0,2089.25,2112.0,2113.8,2129.96,15333759
2020-08-17,RELIANCE,EQ,2113.8,2105.0,2105.0,2070.1,2094.05,2091.35,2085.65,14297224
2020-08-18,RELIANCE,EQ,2091.35,2085.0,2134.3,2082.35,2120.2,2118.55,2118.58,14097932
2020-08-19,RELIANCE,EQ,2118.55,2141.0,2154.0,2121.35,2137.0,2131.55,2137.37,15731409
2020-08-20,RELIANCE,EQ,2131.55,2120.0,2123.9,2088.0,2098.6,2097.05,2109.01,10402292
2020-08-21,RELIANCE,EQ,2097.05,2118.0,2122.0,2077.0,2084.75,2081.85,2096.99,11667281
2020-08-24,RELIANCE,EQ,2081.85,2091.4,2104.5,2070.5,2099.95,2095.75,2090.25,15099030
2020-08-25,RELIANCE,EQ,2095.75,2106.0,2111.3,2078.0,2082.0,2082.1,2089.41,8947709
2020-08-26,RELIANCE,EQ,2082.1,2085.0,2147.95,2047.0,2133.7,2137.3,2102.41,27631028
2020-08-27,RELIANCE,EQ,2137.3,2148.0,2150.0,2103.25,2108.1,2110.6,2126.98,12962139
2020-08-28,RELIANCE,EQ,2110.6,2120.0,2132.9,2106.25,2116.0,2116.15,2118.85,12537684
2020-08-31,RELIANCE,EQ,2116.15,2174.0,2174.0,2060.35,2070.0,2080.7,2118.64,28649141
2020-09-01,RELIANCE,EQ,2080.7,2100.0,2122.4,2062.4,2092.0,2087.25,2091.83,17821488
2020-09-02,RELIANCE,EQ,2087.25,2092.0,2138.0,2085.0,2128.55,2128.2,2119.29,12437209
2020-09-03,RELIANCE,EQ,2128.2,2128.0,2138.75,2103.0,2114.0,2112.1,2112.86,8577741
2020-09-04,RELIANCE,EQ,2112.1,2083.55,2096.95,2072.2,2080.0,2077.25,2084.73,13141705
2020-09-07,RELIANCE,EQ,2077.25,2084.0,2105.75,2044.25,2099.6,2082.65,2071.8,10119099
2020-09-08,RELIANCE,EQ,2082.65,2092.0,2121.0,2080.5,2103.1,2107.1,2108.01,12643762
2020-09-09,RELIANCE,EQ,2107.1,2085.0,2167.8,2081.45,2163.55,2161.35,2136.84,25526055
2020-09-10,RELIANCE,EQ,2161.35,2183.1,2344.95,2175.35,2319.0,2314.0,2275.51,64751766
2020-09-11,RELIANCE,EQ,2314.0,2312.0,2337.85,2287.1,2315.0,2319.75,2318.58,27445883
2020-09-14,RELIANCE,EQ,2319.75,2325.0,2360.0,2282.0,2296.25,2302.55,2323.57,20335480
2020-09-15,RELIANCE,EQ,2302.55,2311.95,2325.75,2288.15,2324.0,2318.85,2311.23,12543161
2020-09-16,RELIANCE,EQ,2318.85,2320.0,2369.35,2310.55,2324.9,2324.55,2339.46,15669133
2020-09-17,RELIANCE,EQ,2324.55,2320.0,2333.7,2291.85,2296.0,2298.75,2310.29,11919991
2020-09-18,RELIANCE,EQ,2298.75,2314.25,2319.45,2276.55,2303.6,2305.7,2305.1,15264101
2020-09-21,RELIANCE,EQ,2305.7,2300.0,2336.0,2247.35,2250.0,2255.85,2291.38,15519433
2020-09-22,RELIANCE,EQ,2255.85,2277.0,2277.0,2201.55,2220.05,2211.15,2225.36,16056621
2020-09-23,RELIANCE,EQ,2211.15,2260.0,2276.75,2205.3,2228.0,2230.8,2242.58,19839809
2020-09-24,RELIANCE,EQ,2230.8,2207.9,2226.0,2176.05,2195.0,2181.2,2200.65,13765321
2020-09-25,RELIANCE,EQ,2181.2,2189.0,2212.8,2167.3,2198.85,2201.7,2191.17,13095950
2020-09-28,RELIANCE,EQ,2201.7,2227.0,2238.0,2207.05,2218.0,2216.25,2221.39,9076787
2020-09-29,RELIANCE,EQ,2216.25,2225.0,2264.0,2216.25,2241.9,2245.05,2242.3,11927459
2020-09-30,RELIANCE,EQ,2245.05,2260.0,2267.0,2225.0,2231.0,2234.35,2251.01,11291280
2020-10-01,RELIANCE,EQ,2234.35,2263.8,2263.8,2214.0,2229.05,2225.25,2237.62,9591467
2020-10-05,RELIANCE,EQ,2225.25,2244.0,2249.15,2206.0,2215.0,2212.2,2222.94,8732890
2020-10-06,RELIANCE,EQ,2212.2,2225.25,2233.9,2201.65,2213.0,2210.35,2213.64,8497352
2020-10-07,RELIANCE,EQ,2210.35,2235.0,2309.0,2220.0,2259.4,2257.5,2276.27,24538620
2020-10-08,RELIANCE,EQ,2257.5,2259.0,2268.0,2222.1,2241.5,2239.25,2242.24,9727508
2020-10-09,RELIANCE,EQ,2239.25,2235.0,2253.0,2217.1,2239.0,2233.45,2232.05,8558747
2020-10-12,RELIANCE,EQ,2233.45,2235.0,2255.75,2226.25,2236.0,2237.05,2239.55,6565525
2020-10-13,RELIANCE,EQ,2237.05,2230.6,2285.75,2225.85,2279.0,2280.7,2259.76,10666280
2020-10-14,RELIANCE,EQ,2280.7,2278.9,2304.0,2268.5,2283.0,2287.5,2284.78,12341487
2020-10-15,RELIANCE,EQ,2287.5,2290.0,2290.0,2195.0,2203.25,2206.5,2241.04,9246893
2020-10-16,RELIANCE,EQ,2206.5,2215.0,2232.5,2172.65,2178.0,2175.8,2197.33,9961080
2020-10-19,RELIANCE,EQ,2175.8,2190.05,2228.7,2155.15,2175.5,2176.2,2189.75,14399062
2020-10-20,RELIANCE,EQ,2176.2,2179.0,2193.0,2152.25,2155.85,2155.9,2166.54,8529621
2020-10-21,RELIANCE,EQ,2155.9,2168.0,2192.0,2097.75,2122.65,2124.6,2143.87,15729989
2020-10-22,RELIANCE,EQ,2124.6,2127.4,2132.5,2091.0,2111.9,2106.95,2107.04,14215255
2020-10-23,RELIANCE,EQ,2106.95,2106.0,2135.0,2096.4,2112.0,2113.05,2118.9,10809383
2020-10-26,RELIANCE,EQ,2113.05,2101.95,2101.95,2018.5,2034.9,2029.1,2052.69,17225340
2020-10-27,RELIANCE,EQ,2029.1,2034.9,2059.85,2005.0,2034.4,2034.5,2026.38,16835011
2020-10-28,RELIANCE,EQ,2034.5,2041.8,2057.7,2007.4,2008.9,2011.45,2026.02,13810054
2020-10-29,RELIANCE,EQ,2011.45,1997.0,2042.0,1991.0,2029.05,2026.9,2019.57,14147681
2020-10-30,RELIANCE,EQ,2026.9,2033.5,2065.1,2021.8,2064.35,2054.5,2040.66,15701123
2020-11-02,RELIANCE,EQ,2054.5,2027.0,2027.0,1859.15,1876.0,1877.45,1927.55,45857806
2020-11-03,RELIANCE,EQ,1877.45,1890.0,1909.0,1835.1,1854.5,1850.4,1873.92,40931170
2020-11-04,RELIANCE,EQ,1850.4,1837.0,1929.0,1837.0,1910.5,1913.2,1893.24,37003111
2020-11-05,RELIANCE,EQ,1913.2,1954.95,1960.95,1932.0,1956.8,1955.0,1949.03,17170274
2020-11-06,RELIANCE,EQ,1955.0,1990.0,2040.0,1978.15,2025.0,2029.15,2015.72,30770080
2020-11-09,RELIANCE,EQ,2029.15,2062.1,2069.0,2036.0,2051.0,2050.7,2051.91,16539467
2020-11-10,RELIANCE,EQ,2050.7,2077.0,2090.0,2041.2,2089.0,2084.55,2071.86,17045147
2020-11-11,RELIANCE,EQ,2084.55,2089.0,2095.0,1978.1,1999.8,1997.2,2027.8,26178477
2020-11-12,RELIANCE,EQ,1997.2,1981.0,2008.45,1965.0,1981.75,1980.0,1987.14,18481466
2020-11-13,RELIANCE,EQ,1980.0,1982.0,2036.65,1981.75,2000.05,1996.4,2007.38,20946864
2020-11-14,RELIANCE,EQ,1996.4,2014.9,2015.3,1995.35,2001.55,2002.3,2005.96,2411900
2020-11-17,RELIANCE,EQ,2002.3,2085.0,2085.0,1985.0,1994.8,1993.25,2013.16,21479385
2020-11-18,RELIANCE,EQ,1993.25,1993.25,2006.5,1960.1,1991.2,1987.2,1979.95,14030652
2020-11-19,RELIANCE,EQ,1987.2,1987.2,2010.45,1968.2,1972.0,1973.15,1987.24,12828008
2020-11-20,RELIANCE,EQ,1973.15,1975.0,1983.8,1895.0,1901.0,1899.5,1923.27,26522972
2020-11-23,RELIANCE,EQ,1899.5,1951.0,1970.0,1926.25,1955.2,1950.7,1952.18,20918665
2020-11-24,RELIANCE,EQ,1950.7,1964.0,1974.0,1932.0,1971.05,1964.05,1952.11,14277083
2020-11-25,RELIANCE,EQ,1964.05,1980.0,1992.95,1942.2,1947.5,1947.8,1969.06,15062376
2020-11-26,RELIANCE,EQ,1947.8,1953.05,1965.0,1930.05,1957.0,1952.6,1946.67,11924527
2020-11-27,RELIANCE,EQ,1952.6,1940.5,1956.1,1921.4,1940.5,1929.8,1935.45,21845931
2020-12-01,RELIANCE,EQ,1929.8,1940.35,1966.25,1930.05,1954.1,1954.9,1950.09,9114939
2020-12-02,RELIANCE,EQ,1954.9,1958.5,1962.0,1935.0,1959.0,1958.15,1947.77,10240168
2020-12-03,RELIANCE,EQ,1958.15,1972.0,1981.1,1958.65,1960.8,1964.05,1969.94,12822945
2020-12-04,RELIANCE,EQ,1964.05,1969.0,1969.0,1940.0,1947.7,1946.75,1948.72,8521388
2020-12-07,RELIANCE,EQ,1946.75,1940.6,1965.0,1940.6,1958.35,1958.2,1955.62,8418767
